step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
374,PAYMENT,23733.82,C860977297,6218.0,0.0,M1330132805,0.0,0.0,0,0
163,CASH_OUT,125113.81,C1906203946,0.0,0.0,C1483947348,1018526.99,1143640.8,0,0
19,PAYMENT,12270.33,C1943757613,7595.0,0.0,M1730428509,0.0,0.0,0,0
252,CASH_IN,167526.22,C296861625,183121.14,350647.36,C1441533215,3120717.83,2953191.61,0,0
18,PAYMENT,8041.0,C814274996,49867.0,41826.0,M25727145,0.0,0.0,0,0
306,CASH_OUT,173902.24,C1332150339,382623.0,208720.76,C1571202720,49300.16,223202.4,0,0
298,CASH_OUT,72841.77,C979266755,0.0,0.0,C761038423,136509.67,209351.44,0,0
180,CASH_OUT,216007.75,C1560167816,33999.3,0.0,C818544537,575231.15,791238.91,0,0
36,PAYMENT,18928.65,C1807569233,107268.0,88339.35,M1952904624,0.0,0.0,0,0
39,CASH_IN,111912.3,C585210707,67540.0,179452.3,C1577720941,790677.0,678764.7,0,0
12,CASH_OUT,223565.05,C93187569,650143.24,426578.19,C1902732876,244666.46,468231.51,0,0
331,PAYMENT,10034.9,C1575438030,0.0,0.0,M1068222889,0.0,0.0,0,0
14,CASH_OUT,270137.96,C110549779,55537.0,0.0,C158210783,0.0,270137.96,0,0
252,CASH_OUT,265190.87,C1558277382,0.0,0.0,C534035478,348053.92,613244.79,0,0
395,CASH_OUT,234097.98,C63266559,0.0,0.0,C2064372710,5121910.37,5356008.35,0,0
137,PAYMENT,12839.23,C438998618,0.0,0.0,M589960282,0.0,0.0,0,0
348,PAYMENT,14065.34,C1171900970,0.0,0.0,M1887190335,0.0,0.0,0,0
261,CASH_OUT,127701.29,C2087838292,158953.0,31251.71,C1790614984,648808.68,776509.97,0,0
307,CASH_OUT,60461.14,C1110855101,0.0,0.0,C1529384566,295593.83,356054.96,0,0
131,CASH_OUT,456316.33,C894370919,0.0,0.0,C1149793782,565635.75,1021952.08,0,0
346,PAYMENT,37243.41,C1897124090,0.0,0.0,M504631896,0.0,0.0,0,0
420,CASH_IN,463188.02,C1709403053,80783.0,543971.02,C583292855,153525.85,0.0,0,0
262,CASH_OUT,189774.64,C1687341151,73574.93,0.0,C18078448,262171.47,451946.11,0,0
209,CASH_OUT,97625.61,C1084715007,0.0,0.0,C388444051,103153.42,200779.04,0,0
203,PAYMENT,23605.03,C1302771518,106354.0,82748.97,M2127213917,0.0,0.0,0,0
667,CASH_IN,189744.53,C1485181555,4530655.12,4720399.65,C1649452467,604614.98,414870.45,0,0
140,CASH_IN,64248.02,C1735364910,51869.0,116117.02,C2046088739,699143.03,634895.01,0,0
374,CASH_OUT,31368.03,C1474838015,0.0,0.0,C1631155251,1054435.54,1085803.56,0,0
288,PAYMENT,49434.89,C1086368519,50600.0,1165.11,M85636908,0.0,0.0,0,0
359,PAYMENT,22532.72,C532006158,6037.53,0.0,M421527383,0.0,0.0,0,0
307,PAYMENT,2339.3,C1164749981,34415.33,32076.04,M237144853,0.0,0.0,0,0
299,CASH_OUT,93596.04,C1882079512,0.0,0.0,C1325468106,744008.78,837604.82,0,0
260,PAYMENT,2829.44,C344865170,721.0,0.0,M165546737,0.0,0.0,0,0
12,CASH_IN,54134.56,C751651413,41883.0,96017.56,C1687233293,0.0,0.0,0,0
44,TRANSFER,394205.52,C676850128,0.0,0.0,C294745888,0.0,394205.52,0,0
164,CASH_IN,12770.12,C1522069645,1472976.35,1485746.47,C1216279470,177518.92,164748.8,0,0
369,PAYMENT,2213.73,C146501147,119369.0,117155.27,M1208153013,0.0,0.0,0,0
258,PAYMENT,4169.05,C117071029,0.0,0.0,M255867526,0.0,0.0,0,0
250,TRANSFER,232957.77,C1206208798,100332.0,0.0,C1148302763,988373.67,1221331.44,0,0
229,TRANSFER,1851674.43,C131395131,10448.0,0.0,C855312884,0.0,1851674.43,0,0
232,PAYMENT,1729.55,C896813437,0.0,0.0,M1269700045,0.0,0.0,0,0
301,CASH_IN,308827.81,C1028423940,7840578.84,8149406.65,C260664247,3062422.88,2753595.07,0,0
188,CASH_OUT,185536.9,C378535722,72410.0,0.0,C1231981114,150205.08,335741.98,0,0
376,CASH_IN,537931.8,C345823936,7276667.07,7814598.87,C518070437,2487196.02,1949264.22,0,0
281,CASH_IN,357806.64,C1403233061,20564552.48,20922359.12,C306792185,548101.09,190294.45,0,0
15,CASH_IN,29652.75,C457822765,4447972.87,4477625.62,C1142390645,170346.39,140693.64,0,0
183,PAYMENT,12120.96,C1514029165,0.0,0.0,M769316521,0.0,0.0,0,0
209,CASH_OUT,41702.29,C1379832537,652.0,0.0,C971301680,2269118.47,2310820.75,0,0
379,CASH_OUT,24170.56,C1532245486,0.0,0.0,C1005988960,6793276.33,6817446.89,0,0
402,CASH_OUT,190490.33,C1159330668,50443.0,0.0,C225980461,0.0,190490.33,0,0
542,CASH_IN,106711.14,C1696657988,1893892.61,2000603.76,C881787892,269543.54,162832.4,0,0
255,CASH_OUT,46890.26,C1232115646,0.0,0.0,C1826301097,324108.28,370998.54,0,0
285,CASH_IN,162966.3,C906274307,15301769.78,15464736.08,C1704676936,4085845.69,3922879.39,0,0
354,CASH_OUT,324489.41,C498180409,0.0,0.0,C780477029,1299850.96,1624340.38,0,0
380,CASH_OUT,237447.69,C1282935234,0.0,0.0,C1318771598,950797.23,1188244.92,0,0
182,TRANSFER,785171.5,C1732164385,1353.0,0.0,C440831112,0.0,785171.5,0,0
372,CASH_OUT,114813.28,C832073400,21098.0,0.0,C1527714427,1574649.73,1689463.01,0,0
132,CASH_IN,73229.97,C629951661,721102.92,794332.89,C1709726230,177678.58,104448.61,0,0
41,CASH_OUT,235309.18,C1803422445,199246.0,0.0,C2094477524,438344.24,810682.71,0,0
571,CASH_OUT,221159.66,C1936908953,0.0,0.0,C1634990418,8039879.12,8261038.78,0,0
180,PAYMENT,66023.62,C818961317,241056.45,175032.83,M1440815439,0.0,0.0,0,0
18,CASH_OUT,100837.19,C1588299230,1085.0,0.0,C163518395,941575.8,1042412.99,0,0
211,TRANSFER,161741.87,C1700594931,154023.0,0.0,C1572213922,0.0,161741.87,0,0
188,CASH_OUT,147616.65,C1716443797,11218.0,0.0,C846824534,371463.63,784895.92,0,0
212,CASH_OUT,228862.42,C61382375,15161.0,0.0,C541643549,908517.33,1138247.54,0,0
544,CASH_OUT,233127.69,C293135364,0.0,0.0,C1320217924,21441796.5,21674924.19,0,0
301,CASH_OUT,319638.02,C1684014304,0.0,0.0,C1224936830,1047758.9,1367396.92,0,0
131,TRANSFER,374165.29,C1867705108,0.0,0.0,C420057257,1043838.28,1418003.57,0,0
188,PAYMENT,1627.33,C1028402345,23.52,0.0,M2006602866,0.0,0.0,0,0
230,CASH_IN,168738.14,C1761011583,6770331.95,6939070.09,C297151991,707475.03,538736.89,0,0
232,PAYMENT,16791.29,C658219461,0.0,0.0,M1631889543,0.0,0.0,0,0
396,CASH_OUT,113084.22,C1032076118,713051.0,599966.78,C232104578,0.0,113084.22,0,0
159,PAYMENT,28797.99,C443024081,431120.35,402322.36,M396249285,0.0,0.0,0,0
401,CASH_IN,398986.08,C1270942029,2131154.78,2530140.86,C428155833,1861891.69,1462905.61,0,0
18,CASH_OUT,506450.5,C203143922,0.0,0.0,C61462541,2692735.56,3199186.05,0,0
283,PAYMENT,60825.99,C1670664060,222773.1,161947.11,M1044678741,0.0,0.0,0,0
394,CASH_IN,109296.55,C535428835,5990208.44,6099504.99,C700158119,122332.55,13036.01,0,0
119,PAYMENT,11467.52,C762597059,182.0,0.0,M636508726,0.0,0.0,0,0
400,CASH_OUT,128436.05,C1810965714,0.0,0.0,C1895373609,2513167.66,2641603.71,0,0
331,PAYMENT,13851.71,C496490450,21109.0,7257.29,M557118613,0.0,0.0,0,0
20,PAYMENT,6736.77,C2076778848,0.0,0.0,M409028622,0.0,0.0,0,0
131,CASH_OUT,272539.18,C366020308,71329.0,0.0,C1216552787,3237073.5,3509612.68,0,0
33,CASH_IN,17383.81,C1620513271,28084.0,45467.81,C2146852592,110859.26,93475.45,0,0
8,PAYMENT,3289.23,C254022844,10575.0,7285.77,M1650629052,0.0,0.0,0,0
7,PAYMENT,17379.67,C435622014,50281.0,32901.33,M103474665,0.0,0.0,0,0
188,CASH_IN,209536.03,C1128612568,27575559.24,27785095.27,C1741101232,558297.23,561004.87,0,0
284,CASH_IN,43722.5,C1688584938,21514.0,65236.5,C1070098663,270169.24,226446.74,0,0
153,CASH_IN,86792.31,C1322983919,49551.0,136343.31,C795832713,327084.19,240291.88,0,0
227,CASH_OUT,37352.37,C1051843259,0.0,0.0,C1699310795,706132.94,1185718.41,0,0
213,PAYMENT,23797.77,C614463122,0.0,0.0,M252570910,0.0,0.0,0,0
20,CASH_OUT,63045.66,C84628682,0.0,0.0,C2104627006,307287.52,370333.18,0,0
308,PAYMENT,26204.89,C983317382,0.0,0.0,M1871358788,0.0,0.0,0,0
34,PAYMENT,18483.88,C1772076896,33461.0,14977.12,M789050834,0.0,0.0,0,0
276,PAYMENT,23647.95,C1050744265,0.0,0.0,M518865101,0.0,0.0,0,0
277,PAYMENT,20959.31,C2016017390,26530.0,5570.69,M618508297,0.0,0.0,0,0
357,CASH_OUT,194383.46,C1094434562,7254.0,0.0,C362766999,136831.15,331214.61,0,0
585,CASH_OUT,300645.7,C1635344270,13179.0,0.0,C1158528102,362203.07,662848.77,0,0
184,PAYMENT,10918.32,C863054453,121306.0,110387.68,M82474829,0.0,0.0,0,0
18,CASH_OUT,177745.23,C104330469,11391.0,0.0,C393411581,36486.0,124184.9,0,0
163,PAYMENT,15361.69,C49889725,0.0,0.0,M1157602739,0.0,0.0,0,0
45,PAYMENT,6708.59,C1081709841,139.0,0.0,M1173399411,0.0,0.0,0,0
13,PAYMENT,60553.64,C1543540701,1.0,0.0,M380131558,0.0,0.0,0,0
19,CASH_IN,48039.09,C612747287,923704.46,971743.55,C1003009573,206098.87,158059.78,0,0
227,CASH_OUT,9734.08,C767835171,0.0,0.0,C567415498,8284723.33,8294457.41,0,0
13,CASH_OUT,313378.52,C1359069465,70021.0,0.0,C714961570,0.0,313378.52,0,0
545,CASH_IN,105089.91,C1099956683,249139.0,354228.91,C874790393,1877716.43,1772626.51,0,0
207,CASH_OUT,125972.76,C1017857862,0.0,0.0,C431621649,2037032.33,2163005.09,0,0
41,CASH_IN,29656.26,C1011526569,1397424.15,1427080.41,C476780973,2593502.04,2563845.78,0,0
140,CASH_IN,245981.28,C2061652664,3323885.22,3569866.49,C2043541480,1267110.25,1021128.97,0,0
229,CASH_OUT,423118.69,C1342165479,0.0,0.0,C1662027846,2559780.46,2982899.15,0,0
375,CASH_IN,72182.06,C1335363544,1088343.75,1160525.8,C470470932,1013669.83,941487.78,0,0
155,PAYMENT,19345.83,C21598706,0.0,0.0,M219558897,0.0,0.0,0,0
330,PAYMENT,2793.67,C1699135992,77670.0,74876.33,M993009354,0.0,0.0,0,0
188,PAYMENT,8423.54,C1647227706,0.0,0.0,M836380881,0.0,0.0,0,0
373,CASH_OUT,136243.72,C121700125,50763.0,0.0,C1945236040,2695832.9,2832076.62,0,0
369,CASH_OUT,296330.44,C1449294947,20762.0,0.0,C1592721242,102073.35,398403.8,0,0
202,CASH_OUT,5130.28,C162506934,0.0,0.0,C471506708,147729.53,152859.81,0,0
188,CASH_OUT,204220.54,C710540748,0.0,0.0,C123991608,385025.61,589246.15,0,0
140,CASH_IN,250106.28,C1557495081,14791733.03,15041839.3,C80846038,651366.05,401259.77,0,0
394,PAYMENT,7641.79,C462626911,6138.0,0.0,M265446204,0.0,0.0,0,0
9,CASH_OUT,324483.73,C874955750,0.0,0.0,C1197114389,1156482.91,1789505.88,0,0
302,PAYMENT,4436.51,C1123643234,406551.0,402114.49,M881863028,0.0,0.0,0,0
212,PAYMENT,9808.71,C1498671429,20848.0,11039.29,M2134635755,0.0,0.0,0,0
202,CASH_OUT,127077.04,C1861205178,0.0,0.0,C1855757835,460553.31,587630.35,0,0
181,TRANSFER,271721.28,C2077627222,0.0,0.0,C1139920969,1289794.97,1561516.25,0,0
346,CASH_IN,343925.28,C1403156374,70658.0,414583.28,C1287268171,0.0,0.0,0,0
235,CASH_OUT,40457.23,C440578006,34606.0,0.0,C1657177543,1894406.08,1934863.32,0,0
276,CASH_IN,257317.13,C2066769670,70172.0,327489.13,C258547590,476840.11,219522.98,0,0
180,PAYMENT,715.62,C572963842,9963.0,9247.38,M1533630311,0.0,0.0,0,0
355,CASH_IN,256696.6,C2139880191,10238.0,266934.6,C1478094018,5793264.27,5536567.67,0,0
401,PAYMENT,8314.73,C1322413938,203055.0,194740.27,M1498235631,0.0,0.0,0,0
301,CASH_OUT,234133.24,C1468078650,0.0,0.0,C1841872921,1949500.51,2183633.74,0,0
187,CASH_IN,122169.27,C1406938751,2509994.06,2632163.33,C1808571139,146527.32,24358.06,0,0
140,CASH_IN,74149.33,C815679561,7280.0,81429.33,C1051259478,177010.17,102860.84,0,0
330,CASH_OUT,141179.67,C633782481,391611.0,250431.33,C1137112157,3665805.13,4130959.51,0,0
157,TRANSFER,104672.49,C1455264356,0.0,0.0,C547359094,459278.51,563951.0,0,0
234,PAYMENT,20440.62,C932198042,127833.91,107393.29,M823216112,0.0,0.0,0,0
34,CASH_IN,192632.74,C1502377119,59991.53,252624.28,C1451324289,433451.94,240819.19,0,0
136,PAYMENT,41.82,C1985692732,0.0,0.0,M1316392899,0.0,0.0,0,0
261,CASH_OUT,92547.34,C1304752589,24386.0,0.0,C2135188106,164762.12,257309.46,0,0
250,PAYMENT,19585.41,C776724438,8545.52,0.0,M1536442702,0.0,0.0,0,0
34,CASH_IN,259107.01,C2068089345,82310.0,341417.01,C157591472,2948527.89,2689420.88,0,0
402,CASH_OUT,140168.41,C803850844,21693.0,0.0,C51197981,422565.99,562734.4,0,0
347,CASH_OUT,228011.52,C1665352957,0.0,0.0,C1882020421,1034798.77,1262810.28,0,0
10,CASH_IN,55394.81,C666660201,82178.0,137572.81,C2081527003,284392.45,228997.64,0,0
213,CASH_IN,244582.63,C688982433,2265648.35,2510230.98,C1365258548,1705481.04,1460898.42,0,0
351,CASH_IN,141118.69,C1722052034,15285.0,156403.69,C918208362,127470.06,0.0,0,0
183,PAYMENT,20995.63,C1790850142,0.0,0.0,M1485348005,0.0,0.0,0,0
36,DEBIT,1721.6,C867171743,274743.73,273022.14,C1713760713,314929.12,316650.72,0,0
39,CASH_OUT,22645.91,C1635586315,0.0,0.0,C483874933,90743.96,113389.86,0,0
161,TRANSFER,1262870.51,C2036757234,0.0,0.0,C419871673,2813063.45,4075933.96,0,0
13,CASH_IN,21384.97,C1133505565,52706.0,74090.97,C729747466,70848.85,49463.88,0,0
226,CASH_OUT,114959.11,C1542128459,196859.12,81900.01,C1258355815,859432.88,974391.99,0,0
305,CASH_OUT,86640.7,C1845587327,0.0,0.0,C1658061855,881634.0,651133.51,0,0
207,TRANSFER,240586.25,C2041722005,0.0,0.0,C879159446,243468.8,484055.05,0,0
204,PAYMENT,7087.11,C1174881599,16788.0,9700.89,M1315604498,0.0,0.0,0,0
684,PAYMENT,6125.2,C917177442,33633.59,27508.4,M375554457,0.0,0.0,0,0
177,CASH_IN,266320.48,C492435823,9149850.67,9416171.16,C286549336,872951.36,606630.87,0,0
187,CASH_IN,88752.68,C1510640846,160.0,88912.68,C43877502,510536.76,421784.08,0,0
353,CASH_OUT,334076.36,C1247965637,92471.0,0.0,C285674912,0.0,334076.36,0,0
610,PAYMENT,7622.09,C486223888,0.0,0.0,M2551457,0.0,0.0,0,0
163,CASH_OUT,243255.32,C1339698498,19983.0,0.0,C1019481613,240963.08,484218.4,0,0
17,PAYMENT,2755.72,C1578224844,285714.28,282958.55,M1532981396,0.0,0.0,0,0
349,CASH_IN,87395.47,C2058201363,1819313.42,1906708.89,C1448787578,154036.54,66641.07,0,0
212,PAYMENT,5402.1,C1994819099,230167.0,224764.9,M1565446691,0.0,0.0,0,0
252,PAYMENT,60699.35,C1907522847,0.0,0.0,M1641665512,0.0,0.0,0,0
354,PAYMENT,7365.5,C531394860,0.0,0.0,M1575228162,0.0,0.0,0,0
131,CASH_IN,98668.07,C713164618,2060290.6,2158958.67,C222283593,958854.7,860186.63,0,0
187,TRANSFER,1270787.69,C1403150183,81890.0,0.0,C585409669,0.0,1270787.69,0,0
279,CASH_OUT,207664.7,C578289504,0.0,0.0,C49318927,1465963.15,1673627.85,0,0
308,CASH_OUT,110326.13,C1254971027,116.0,0.0,C1200527356,0.0,110326.13,0,0
37,CASH_OUT,227547.74,C1072314674,0.0,0.0,C874101950,1217849.54,1445397.28,0,0
527,TRANSFER,330176.8,C1122775867,11698.72,0.0,C391667874,7462709.68,7792886.48,0,0
280,CASH_OUT,108618.36,C199696356,10939.0,0.0,C1699115309,0.0,108618.36,0,0
500,CASH_OUT,142415.34,C120338025,152079.0,9663.66,C2073275431,1097276.02,1239691.36,0,0
134,CASH_IN,101420.4,C369784060,879156.53,980576.93,C657411220,1258740.03,1157319.63,0,0
167,CASH_IN,69237.09,C306810592,5291335.85,5360572.94,C1168454276,2915644.8,2846407.71,0,0
259,CASH_IN,112854.28,C1800615264,16448.0,129302.28,C364621432,0.0,0.0,0,0
351,CASH_IN,522658.16,C658953691,5023.0,527681.16,C719400558,1375937.94,853279.78,0,0
500,CASH_OUT,253193.5,C1627787340,0.0,0.0,C1719945302,390587.58,643781.08,0,0
10,PAYMENT,10737.24,C651129403,21045.0,10307.76,M419070100,0.0,0.0,0,0
692,TRANSFER,22475.12,C1873611091,0.0,0.0,C317912004,821713.2,844188.32,0,0
134,PAYMENT,30551.12,C1937071033,0.0,0.0,M1456217083,0.0,0.0,0,0
189,PAYMENT,4402.24,C1747155291,193089.67,188687.44,M946338743,0.0,0.0,0,0
135,CASH_OUT,438654.18,C1873498515,30092.0,0.0,C381660416,15118.0,453772.18,0,0
352,PAYMENT,23624.3,C1113570058,41260.0,17635.7,M1938288134,0.0,0.0,0,0
300,CASH_IN,244672.94,C2017028420,81767.0,326439.94,C1392757086,1620916.63,1376243.69,0,0
257,CASH_OUT,218061.16,C601047020,0.0,0.0,C1478539558,2988408.84,3206470.0,0,0
214,CASH_IN,82175.46,C1754156176,1280169.0,1362344.46,C1193105810,293870.44,211694.98,0,0
393,CASH_IN,84250.8,C1089750717,11426.0,95676.8,C247699348,167875.62,83624.81,0,0
237,CASH_IN,159521.16,C805436294,127865.16,287386.32,C56117856,245997.46,86476.3,0,0
10,CASH_IN,231005.77,C2015057847,7819352.1,8050357.88,C1770450269,502251.72,271245.95,0,0
135,CASH_OUT,214250.42,C543336885,0.0,0.0,C433880759,493640.77,707891.2,0,0
208,CASH_OUT,289847.15,C475434902,19367.0,0.0,C194956350,0.0,289847.15,0,0
595,PAYMENT,4960.62,C762008689,19436.0,14475.38,M1053278379,0.0,0.0,0,0
40,PAYMENT,21901.04,C2040537565,0.0,0.0,M436647464,0.0,0.0,0,0
399,CASH_IN,332351.96,C75104201,23194973.23,23527325.19,C1363478581,742336.06,409984.11,0,0
217,PAYMENT,5989.75,C1330312573,41543.0,35553.25,M1782701806,0.0,0.0,0,0
12,CASH_IN,375041.52,C1001977988,6122851.38,6497892.9,C1958641252,2387975.81,2012934.29,0,0
331,PAYMENT,29108.33,C1377473349,139908.58,110800.25,M1735130860,0.0,0.0,0,0
302,CASH_IN,258365.29,C1021037081,152131.0,410496.29,C874672922,297437.4,39072.11,0,0
39,PAYMENT,13015.28,C982116848,0.0,0.0,M79247500,0.0,0.0,0,0
16,CASH_IN,220858.89,C438863982,93183.0,314041.89,C1509320193,0.0,0.0,0,0
372,CASH_OUT,384313.2,C420032392,79395.0,0.0,C1399795127,2093536.31,2477849.51,0,0
378,PAYMENT,17629.01,C1226250837,49616.0,31986.99,M1650603843,0.0,0.0,0,0
404,CASH_OUT,66765.5,C860202338,0.0,0.0,C2115973410,1977350.73,2044116.23,0,0
204,CASH_IN,404284.16,C1950334456,5315500.0,5719784.16,C862067689,3471650.91,3067366.75,0,0
140,CASH_OUT,142408.64,C467977280,0.0,0.0,C1298684783,350095.78,492504.42,0,0
210,CASH_OUT,168811.75,C422297721,118297.34,0.0,C2136546079,2428190.34,2597002.1,0,0
276,CASH_OUT,341949.15,C798709773,0.0,0.0,C2008352706,1629367.95,1971317.1,0,0
35,CASH_IN,177716.13,C1385572184,10264.0,187980.13,C1374400803,349642.75,171926.62,0,0
137,PAYMENT,16916.82,C1513314408,0.0,0.0,M1700199991,0.0,0.0,0,0
42,CASH_OUT,110469.41,C636395823,0.0,0.0,C815925604,843243.59,953713.0,0,0
371,CASH_OUT,123943.59,C242280607,11382.0,0.0,C929266212,7791400.45,7915344.03,0,0
284,TRANSFER,177739.45,C989276787,0.0,0.0,C25461440,824594.47,1002333.92,0,0
164,CASH_OUT,94558.37,C1499025806,31399.0,0.0,C212654491,463543.53,558101.89,0,0
130,CASH_OUT,172405.37,C1393906994,3796.0,0.0,C1190530539,0.0,172405.37,0,0
373,CASH_IN,151020.13,C1084208137,4959578.88,5110599.02,C248018950,3765093.0,3614072.87,0,0
46,PAYMENT,15274.0,C934764229,0.0,0.0,M899824021,0.0,0.0,0,0
157,CASH_IN,235086.86,C1965665604,43095.0,278181.86,C1058680466,523993.6,288906.74,0,0
35,CASH_IN,133793.82,C1981369393,9808270.12,9942063.94,C239353362,2556134.79,2422340.97,0,0
692,CASH_OUT,210355.77,C1449577529,0.0,0.0,C1896395377,505820.22,716175.99,0,0
281,CASH_IN,68379.11,C907676651,8765553.74,8833932.84,C1338171735,481091.71,412712.6,0,0
258,TRANSFER,614549.6,C1562464676,0.0,0.0,C613147152,638821.26,1253370.85,0,0
43,CASH_OUT,82637.69,C420288332,5592.0,0.0,C1540573050,744089.19,826726.88,0,0
352,PAYMENT,18614.84,C1372062521,100101.0,81486.16,M293235884,0.0,0.0,0,0
226,CASH_OUT,181597.0,C215602566,60302.0,0.0,C1977603891,17504.24,199101.24,0,0
17,CASH_IN,336515.72,C2094862259,92637.0,429152.72,C1450546672,870056.36,533540.65,0,0
154,CASH_OUT,295359.33,C914997078,0.0,0.0,C1285980875,431988.39,727347.72,0,0
155,CASH_OUT,26306.68,C1218521604,1781.0,0.0,C1108209805,132357.82,158664.5,0,0
372,CASH_OUT,299172.82,C744892229,299172.82,0.0,C348424579,45633.0,269864.44,1,0
279,CASH_IN,308950.02,C1158714554,8960379.12,9269329.14,C1470540924,6842791.55,6533841.54,0,0
183,CASH_OUT,28880.65,C2090335105,51882.0,23001.35,C273713500,11685778.67,11714659.33,0,0
306,CASH_IN,145738.91,C259947803,11574.0,157312.91,C1491430000,3283027.63,3137288.72,0,0
207,TRANSFER,547547.71,C1628517251,15954.0,0.0,C1297625516,156769.0,704316.71,0,0
17,CASH_OUT,30443.48,C418851310,0.0,0.0,C1637993013,717082.45,747525.93,0,0
259,PAYMENT,3021.85,C1618142111,0.0,0.0,M288463543,0.0,0.0,0,0
250,CASH_OUT,260823.68,C1899328012,0.0,0.0,C1489369739,9780518.71,10041342.39,0,0
377,CASH_OUT,150954.7,C1522827935,0.0,0.0,C1772313328,1330877.69,1481832.38,0,0
236,CASH_OUT,291734.65,C1175778355,22565.0,0.0,C89675623,753334.82,1045069.47,0,0
156,TRANSFER,1956972.5,C1013512356,24773.0,0.0,C1742020302,75525.54,2032498.04,0,0
404,CASH_IN,215626.59,C656899941,41269.0,256895.59,C144695692,1440795.15,1225168.56,0,0
17,PAYMENT,22653.01,C1564396601,111094.61,88441.6,M2077104222,0.0,0.0,0,0
139,PAYMENT,25802.67,C1121461547,20709.0,0.0,M1149221557,0.0,0.0,0,0
379,PAYMENT,5232.39,C2134464356,52705.0,47472.61,M964955926,0.0,0.0,0,0
131,CASH_IN,55489.91,C1479145822,6976202.75,7031692.66,C1593264010,233785.52,178295.61,0,0
408,CASH_OUT,59752.01,C1993632494,0.0,0.0,C1001083478,433829.97,493581.99,0,0
256,CASH_OUT,388467.01,C2012148523,0.0,0.0,C1172814480,9162614.68,9551081.69,0,0
300,CASH_OUT,204219.39,C925351545,0.0,0.0,C1797715644,1676353.59,1880572.98,0,0
282,TRANSFER,6070.16,C296790204,0.0,0.0,C294413806,57412.91,63483.07,0,0
259,TRANSFER,244056.75,C1857050074,0.0,0.0,C328904644,1946853.79,2190910.54,0,0
9,PAYMENT,14342.2,C749998341,291.0,0.0,M1379532549,0.0,0.0,0,0
299,PAYMENT,2126.04,C4549023,0.0,0.0,M891805664,0.0,0.0,0,0
161,CASH_OUT,100606.59,C1571312633,0.0,0.0,C106059712,1194280.37,1294886.96,0,0
274,PAYMENT,9593.08,C2126830233,140764.0,131170.92,M150632388,0.0,0.0,0,0
18,PAYMENT,16400.09,C1728806670,0.0,0.0,M1746061977,0.0,0.0,0,0
37,PAYMENT,17233.26,C1356147846,0.0,0.0,M854306015,0.0,0.0,0,0
408,PAYMENT,31017.01,C1236616922,17678.13,0.0,M1277758915,0.0,0.0,0,0
355,CASH_OUT,72222.11,C1807194442,11609.0,0.0,C990459493,60464.27,132686.37,0,0
43,CASH_OUT,1961.03,C202608923,85149.07,83188.04,C1320829133,246035.8,247996.83,0,0
401,CASH_OUT,162931.81,C1404119752,26769.0,0.0,C370836196,0.0,162931.81,0,0
226,PAYMENT,31646.04,C1942943542,400443.0,368796.96,M1201903457,0.0,0.0,0,0
206,CASH_OUT,115277.5,C992116300,35539.0,0.0,C665724052,888219.84,1003497.34,0,0
331,PAYMENT,18045.33,C1868019307,0.0,0.0,M1329052697,0.0,0.0,0,0
345,CASH_OUT,269577.44,C1834400386,0.0,0.0,C1117856942,1113964.17,1383541.61,0,0
299,CASH_IN,73652.79,C585484298,3618994.0,3692646.79,C1635290229,90030.91,16378.13,0,0
205,TRANSFER,179526.2,C1138609441,1073.0,0.0,C423830302,0.0,179526.2,0,0
131,TRANSFER,37457.79,C799707420,3868.0,0.0,C278138839,0.0,37457.79,0,0
36,PAYMENT,52057.01,C1819696662,306360.94,254303.93,M848521457,0.0,0.0,0,0
187,CASH_IN,172816.58,C53886844,109726.0,282542.58,C822260854,0.0,0.0,0,0
137,PAYMENT,59497.96,C18461384,1091.29,0.0,M447447571,0.0,0.0,0,0
259,TRANSFER,154901.68,C674925722,63219.0,0.0,C1049832387,0.0,154901.68,0,0
35,PAYMENT,1935.64,C1160268303,5575.0,3639.36,M1760926053,0.0,0.0,0,0
186,CASH_IN,10127.97,C1499983484,50066.0,60193.97,C239407957,0.0,0.0,0,0
349,CASH_OUT,220586.42,C873306156,455429.0,234842.58,C1035294596,525771.03,1161465.89,0,0
234,PAYMENT,3785.43,C181551725,27388.0,23602.57,M135832253,0.0,0.0,0,0
131,CASH_IN,46654.78,C1717193743,5137913.91,5184568.69,C1213359698,21697534.17,21650879.39,0,0
185,TRANSFER,1091484.9,C1382058850,56974.0,0.0,C1024364061,628433.46,1719918.36,0,0
231,CASH_IN,101749.71,C670166012,139421.0,241170.71,C1647648975,0.0,0.0,0,0
227,CASH_IN,245343.83,C1042529285,40215.0,285558.83,C1382114845,355127.42,109783.59,0,0
687,TRANSFER,1071758.57,C816651343,0.0,0.0,C1415794095,1375234.4,2446992.97,0,0
16,PAYMENT,7351.88,C4661019,1086.0,0.0,M1804828458,0.0,0.0,0,0
300,CASH_OUT,151139.21,C1968224937,0.0,0.0,C1706145077,2904634.24,3055773.45,0,0
254,CASH_IN,128495.64,C1819457264,54.0,128549.64,C43789053,37412.73,0.0,0,0
305,PAYMENT,21062.45,C494348858,0.0,0.0,M119400168,0.0,0.0,0,0
203,CASH_OUT,78620.67,C978893139,182254.79,103634.12,C370241456,190624.29,269244.96,0,0
